date,max_dew_point_v,max_dew_point_s,max_dew_point_c,max_dew_point_d,max_relative_humidity_v,max_relative_humidity_s,max_relative_humidity_c,max_relative_humidity_d,max_temperature_v,max_temperature_s,max_temperature_c,max_temperature_d,max_wind_speed_v,max_wind_speed_s,max_wind_speed_c,max_wind_speed_d,min_dew_point_v,min_dew_point_s,min_dew_point_c,min_dew_point_d,min_relative_humidity_v,min_relative_humidity_s,min_relative_humidity_c,min_relative_humidity_d,min_temperature_v,min_temperature_s,min_temperature_c,min_temperature_d,min_wind_speed_v,min_wind_speed_s,min_wind_speed_c,min_wind_speed_d,precipitation_v,precipitation_s,precipitation_c,precipitation_d,rain_v,rain_s,rain_c,rain_d,snow_v,snow_s,snow_c,snow_d,snow_on_ground_v,snow_on_ground_s,snow_on_ground_c,snow_on_ground_d,solar_radiation_v,solar_radiation_s,solar_radiation_c,solar_radiation_d
1982-10-01,0.45,1.2,29,"1953-10-01 1981-10-01",81.21,3.79,29,"1953-10-01 1981-10-01",12.54,2.41,30,"1952-10-01 1981-10-01",33.47,3.18,29,"1953-10-01 1981-10-01",-5.88,1.31,29,"1953-10-01 1981-10-01",38.48,6.01,29,"1953-10-01 1981-10-01",-1.16,1.74,30,"1952-10-01 1981-10-01",2.34,0.97,29,"1953-10-01 1981-10-01",16.84,12.13,30,"1952-10-01 1981-10-01",6.08,4.91,30,"1952-10-01 1981-10-01",12.6,12.33,30,"1952-10-01 1981-10-01",0.6,1.07,27,"1955-10-01 1981-10-01",,,,
1982-09-01,5.57,1.52,29,"1953-09-01 1981-09-01",85.27,4.15,29,"1953-09-01 1981-09-01",17.52,2.89,30,"1952-09-01 1981-09-01",31.86,3.39,29,"1953-09-01 1981-09-01",0.02,1.59,29,"1953-09-01 1981-09-01",40.4,7.36,29,"1953-09-01 1981-09-01",3.83,1.57,30,"1952-09-01 1981-09-01",2.47,1.04,29,"1953-09-01 1981-09-01",37.97,21.33,30,"1952-09-01 1981-09-01",33.75,18.71,30,"1952-09-01 1981-09-01",5.07,9.73,30,"1952-09-01 1981-09-01",0.1,0.26,27,"1955-09-01 1981-09-01",,,,
1982-08-01,10.25,1.43,29,"1953-08-01 1981-08-01",86.45,3.93,29,"1953-08-01 1981-08-01",22.32,2.44,30,"1952-08-01 1981-08-01",30.12,2.75,29,"1953-08-01 1981-08-01",4.45,1.47,29,"1953-08-01 1981-08-01",39.14,6.68,29,"1953-08-01 1981-08-01",8.4,1.19,30,"1952-08-01 1981-08-01",1.91,1.05,29,"1953-08-01 1981-08-01",50.89,44.61,30,"1952-08-01 1981-08-01",50.89,44.61,30,"1952-08-01 1981-08-01",0,0,30,"1952-08-01 1981-08-01",0,0,27,"1955-08-01 1981-08-01",,,,
1982-07-01,11.03,1.25,29,"1953-07-01 1981-07-01",85.29,3.99,29,"1953-07-01 1981-07-01",23.24,1.4,30,"1952-07-01 1981-07-01",31.31,2.65,29,"1953-07-01 1981-07-01",4.93,1.45,29,"1953-07-01 1981-07-01",38.3,5.17,29,"1953-07-01 1981-07-01",9.4,0.9,30,"1952-07-01 1981-07-01",2,1.08,29,"1953-07-01 1981-07-01",65.4,30.68,30,"1952-07-01 1981-07-01",65.4,30.68,30,"1952-07-01 1981-07-01",0,0,30,"1952-07-01 1981-07-01",0,0,27,"1955-07-01 1981-07-01",,,,
1982-06-01,7.95,1.13,29,"1953-06-01 1981-06-01",83.35,5.07,29,"1953-06-01 1981-06-01",19.97,1.94,30,"1952-06-01 1981-06-01",33.88,2.54,29,"1953-06-01 1981-06-01",1.87,1.3,29,"1953-06-01 1981-06-01",38.26,6.09,29,"1953-06-01 1981-06-01",7.02,0.97,30,"1952-06-01 1981-06-01",2.79,1.25,29,"1953-06-01 1981-06-01",87.33,44,30,"1952-06-01 1981-06-01",87.05,44.02,30,"1952-06-01 1981-06-01",0.31,1.03,30,"1952-06-01 1981-06-01",0,0,27,"1955-06-01 1981-06-01",,,,
1982-05-01,3.45,1.22,29,"1953-05-01 1981-05-01",81.58,5.16,29,"1953-05-01 1981-05-01",16.01,1.98,30,"1952-05-01 1981-05-01",34.69,2.53,29,"1953-05-01 1981-05-01",-2.63,1.4,29,"1953-05-01 1981-05-01",36.98,5.43,29,"1953-05-01 1981-05-01",2.82,1.13,30,"1952-05-01 1981-05-01",3.44,1.33,29,"1953-05-01 1981-05-01",51.75,26.94,30,"1952-05-01 1981-05-01",42.64,23.94,30,"1952-05-01 1981-05-01",10,12.55,30,"1952-05-01 1981-05-01",0.2,0.35,27,"1955-05-01 1981-05-01",,,,
1982-04-01,-1.25,1.57,29,"1953-04-01 1981-04-01",83.7,6.55,29,"1953-04-01 1981-04-01",9.55,3.37,30,"1952-04-01 1981-04-01",34.68,3.25,29,"1953-04-01 1981-04-01",-7.68,2.09,29,"1953-04-01 1981-04-01",41.08,9.61,29,"1953-04-01 1981-04-01",-2.84,2.02,30,"1952-04-01 1981-04-01",3.25,1.16,29,"1953-04-01 1981-04-01",30.76,19,30,"1952-04-01 1981-04-01",9.18,13.91,30,"1952-04-01 1981-04-01",25.15,15.42,30,"1952-04-01 1981-04-01",1.1,1.15,27,"1955-04-01 1981-04-01",,,,
1982-03-01,-5.33,1.99,29,"1953-03-01 1981-03-01",86.48,4.09,29,"1953-03-01 1981-03-01",2.11,3.4,30,"1952-03-01 1981-03-01",32.91,2.88,29,"1953-03-01 1981-03-01",-12.58,2.41,29,"1953-03-01 1981-03-01",50.17,8.17,29,"1953-03-01 1981-03-01",-9.26,2.89,30,"1952-03-01 1981-03-01",2.83,1.09,29,"1953-03-01 1981-03-01",16.72,9.43,30,"1952-03-01 1981-03-01",1.06,4.62,30,"1952-03-01 1981-03-01",19.62,9.55,30,"1952-03-01 1981-03-01",4,3.85,27,"1955-03-01 1981-03-01",,,,
1982-02-01,-8.03,3.46,29,"1953-02-01 1981-02-01",83.79,4.83,29,"1953-02-01 1981-02-01",-1.28,4.33,30,"1952-02-01 1981-02-01",32.93,5.35,29,"1953-02-01 1981-02-01",-16.12,3.99,29,"1953-02-01 1981-02-01",53.96,8.1,29,"1953-02-01 1981-02-01",-12.69,4.22,30,"1952-02-01 1981-02-01",2.67,1.29,29,"1953-02-01 1981-02-01",14.77,9.65,30,"1952-02-01 1981-02-01",0.27,0.97,30,"1952-02-01 1981-02-01",18.37,10.38,30,"1952-02-01 1981-02-01",7.1,5.98,27,"1955-02-01 1981-02-01",,,,
1982-01-01,-11.66,4.3,29,"1953-01-01 1981-01-01",82.09,5.58,29,"1953-01-01 1981-01-01",-5.53,5.36,30,"1952-01-01 1981-01-01",32.89,4.6,29,"1953-01-01 1981-01-01",-20.48,4.78,29,"1953-01-01 1981-01-01",54.37,6.77,29,"1953-01-01 1981-01-01",-17.2,4.85,30,"1952-01-01 1981-01-01",2.58,0.94,29,"1953-01-01 1981-01-01",15.73,9.86,30,"1952-01-01 1981-01-01",0.21,0.53,30,"1952-01-01 1981-01-01",20.3,11.35,30,"1952-01-01 1981-01-01",7.4,5.36,27,"1955-01-01 1981-01-01",,,,
1981-12-01,-8.75,3.57,28,"1953-12-01 1980-12-01",82.61,4.11,28,"1953-12-01 1980-12-01",-1.77,4.37,30,"1951-12-01 1980-12-01",33.94,4.18,28,"1953-12-01 1980-12-01",-17.28,3.91,28,"1953-12-01 1980-12-01",52.59,5.17,28,"1953-12-01 1980-12-01",-13.81,4.34,30,"1951-12-01 1980-12-01",2.69,1.45,28,"1953-12-01 1980-12-01",16.09,11.08,30,"1951-12-01 1980-12-01",0.06,0.24,30,"1951-12-01 1980-12-01",20.8,13.25,30,"1951-12-01 1980-12-01",5.8,4.03,26,"1955-12-01 1980-12-01",,,,
1981-11-01,-5.31,2.8,28,"1953-11-01 1980-11-01",82.85,5.53,28,"1953-11-01 1980-11-01",3.25,3.99,30,"1951-11-01 1980-11-01",31.85,3.59,28,"1953-11-01 1980-11-01",-12.6,3.38,28,"1953-11-01 1980-11-01",48.7,8.47,28,"1953-11-01 1980-11-01",-8.6,3.62,30,"1951-11-01 1980-11-01",2.34,0.93,28,"1953-11-01 1980-11-01",12.8,9.51,30,"1951-11-01 1980-11-01",0.34,0.7,30,"1951-11-01 1980-11-01",16.36,13.22,30,"1951-11-01 1980-11-01",2.6,3.14,26,"1955-11-01 1980-11-01",,,,
1981-10-01,0.45,1.22,28,"1953-10-01 1980-10-01",81.25,3.85,28,"1953-10-01 1980-10-01",12.32,2.78,30,"1951-10-01 1980-10-01",33.65,3.09,28,"1953-10-01 1980-10-01",-5.93,1.3,28,"1953-10-01 1980-10-01",38.27,6.01,28,"1953-10-01 1980-10-01",-1.28,1.81,30,"1951-10-01 1980-10-01",2.27,0.92,28,"1953-10-01 1980-10-01",17.61,14.06,30,"1951-10-01 1980-10-01",6,4.68,30,"1951-10-01 1980-10-01",13.48,13.43,30,"1951-10-01 1980-10-01",0.6,1.09,26,"1955-10-01 1980-10-01",,,,
1981-09-01,5.58,1.55,28,"1953-09-01 1980-09-01",85.42,4.14,28,"1953-09-01 1980-09-01",17.35,2.91,30,"1951-09-01 1980-09-01",31.93,3.43,28,"1953-09-01 1980-09-01",0.01,1.62,28,"1953-09-01 1980-09-01",40.63,7.39,28,"1953-09-01 1980-09-01",3.78,1.56,30,"1951-09-01 1980-09-01",2.44,1.04,28,"1953-09-01 1980-09-01",38.28,21.43,30,"1951-09-01 1980-09-01",33.26,18.73,30,"1951-09-01 1980-09-01",5.88,10.26,30,"1951-09-01 1980-09-01",0.1,0.26,26,"1955-09-01 1980-09-01",,,,
1981-08-01,10.17,1.39,28,"1953-08-01 1980-08-01",86.5,3.99,28,"1953-08-01 1980-08-01",22.09,2.48,30,"1951-08-01 1980-08-01",30.25,2.72,28,"1953-08-01 1980-08-01",4.36,1.42,28,"1953-08-01 1980-08-01",39.21,6.79,28,"1953-08-01 1980-08-01",8.32,1.17,30,"1951-08-01 1980-08-01",1.89,1.06,28,"1953-08-01 1980-08-01",55.47,48.89,30,"1951-08-01 1980-08-01",55.47,48.89,30,"1951-08-01 1980-08-01",0,0,30,"1951-08-01 1980-08-01",0,0,26,"1955-08-01 1980-08-01",,,,
1981-07-01,11,1.27,28,"1953-07-01 1980-07-01",85.25,4.05,28,"1953-07-01 1980-07-01",23.28,1.35,30,"1951-07-01 1980-07-01",31.4,2.66,28,"1953-07-01 1980-07-01",4.88,1.45,28,"1953-07-01 1980-07-01",37.94,4.89,28,"1953-07-01 1980-07-01",9.41,0.91,30,"1951-07-01 1980-07-01",1.92,1.01,28,"1953-07-01 1980-07-01",65.48,30.84,30,"1951-07-01 1980-07-01",65.48,30.84,30,"1951-07-01 1980-07-01",0,0,30,"1951-07-01 1980-07-01",0,0,26,"1955-07-01 1980-07-01",,,,
1981-06-01,8,1.12,28,"1953-06-01 1980-06-01",83.42,5.14,28,"1953-06-01 1980-06-01",19.87,2.08,30,"1951-06-01 1980-06-01",33.91,2.58,28,"1953-06-01 1980-06-01",1.93,1.29,28,"1953-06-01 1980-06-01",38.36,6.18,28,"1953-06-01 1980-06-01",6.97,1.06,30,"1951-06-01 1980-06-01",2.74,1.25,28,"1953-06-01 1980-06-01",89.48,44.61,30,"1951-06-01 1980-06-01",87.64,43.89,30,"1951-06-01 1980-06-01",1.87,8.41,30,"1951-06-01 1980-06-01",0,0,26,"1955-06-01 1980-06-01",,,,
1981-05-01,3.34,1.1,28,"1953-05-01 1980-05-01",81.42,5.18,28,"1953-05-01 1980-05-01",16.03,1.98,30,"1951-05-01 1980-05-01",34.7,2.57,28,"1953-05-01 1980-05-01",-2.75,1.27,28,"1953-05-01 1980-05-01",36.66,5.25,28,"1953-05-01 1980-05-01",2.8,1.11,30,"1951-05-01 1980-05-01",3.41,1.34,28,"1953-05-01 1980-05-01",48.77,21.08,30,"1951-05-01 1980-05-01",41.22,22.47,30,"1951-05-01 1980-05-01",8.43,9.37,30,"1951-05-01 1980-05-01",0.2,0.35,26,"1955-05-01 1980-05-01",,,,
1981-04-01,-1.16,1.54,28,"1953-04-01 1980-04-01",84.41,5.45,28,"1953-04-01 1980-04-01",9.44,3.32,30,"1951-04-01 1980-04-01",34.6,3.28,28,"1953-04-01 1980-04-01",-7.59,2.07,28,"1953-04-01 1980-04-01",41.69,9.22,28,"1953-04-01 1980-04-01",-2.9,2.01,30,"1951-04-01 1980-04-01",3.2,1.15,28,"1953-04-01 1980-04-01",32.67,18.95,30,"1951-04-01 1980-04-01",10.26,14.45,30,"1951-04-01 1980-04-01",25.97,14.81,30,"1951-04-01 1980-04-01",1.2,1.16,26,"1955-04-01 1980-04-01",,,,
1981-03-01,-5.41,1.99,28,"1953-03-01 1980-03-01",86.76,3.89,28,"1953-03-01 1980-03-01",1.67,3.35,30,"1951-03-01 1980-03-01",32.89,2.92,28,"1953-03-01 1980-03-01",-12.68,2.38,28,"1953-03-01 1980-03-01",50.7,7.8,28,"1953-03-01 1980-03-01",-9.63,2.99,30,"1951-03-01 1980-03-01",2.75,1.02,28,"1953-03-01 1980-03-01",16.25,8.8,30,"1951-03-01 1980-03-01",0.19,0.32,30,"1951-03-01 1980-03-01",19.99,9.39,30,"1951-03-01 1980-03-01",4.2,3.84,26,"1955-03-01 1980-03-01",,,,
1981-02-01,-8.08,3.51,28,"1953-02-01 1980-02-01",84.1,4.62,28,"1953-02-01 1980-02-01",-1.53,4.29,30,"1951-02-01 1980-02-01",32.93,5.44,28,"1953-02-01 1980-02-01",-16.19,4.04,28,"1953-02-01 1980-02-01",54.34,7.99,28,"1953-02-01 1980-02-01",-12.95,4.23,30,"1951-02-01 1980-02-01",2.56,1.17,28,"1953-02-01 1980-02-01",15.6,10.15,30,"1951-02-01 1980-02-01",0.27,0.97,30,"1951-02-01 1980-02-01",19.13,10.64,30,"1951-02-01 1980-02-01",7.3,5.99,26,"1955-02-01 1980-02-01",,,,
1981-01-01,-11.89,4.19,28,"1953-01-01 1980-01-01",82.11,5.67,28,"1953-01-01 1980-01-01",-5.95,4.97,30,"1951-01-01 1980-01-01",33.1,4.54,28,"1953-01-01 1980-01-01",-20.82,4.52,28,"1953-01-01 1980-01-01",54.68,6.68,28,"1953-01-01 1980-01-01",-17.55,4.51,30,"1951-01-01 1980-01-01",2.61,0.94,28,"1953-01-01 1980-01-01",16.33,9.72,30,"1951-01-01 1980-01-01",0.21,0.53,30,"1951-01-01 1980-01-01",20.87,11.03,30,"1951-01-01 1980-01-01",7.7,5.28,26,"1955-01-01 1980-01-01",,,,
1980-12-01,-8.63,3.57,27,"1953-12-01 1979-12-01",82.93,3.83,27,"1953-12-01 1979-12-01",-1.66,4.36,30,"1950-12-01 1979-12-01",33.99,4.24,27,"1953-12-01 1979-12-01",-17.19,3.95,27,"1953-12-01 1979-12-01",52.69,5.24,27,"1953-12-01 1979-12-01",-13.7,4.34,30,"1950-12-01 1979-12-01",2.56,1.32,27,"1953-12-01 1979-12-01",15.62,11.27,30,"1950-12-01 1979-12-01",0.04,0.23,30,"1950-12-01 1979-12-01",20.07,13.54,30,"1950-12-01 1979-12-01",5.6,4,25,"1955-12-01 1979-12-01",,,,
1980-11-01,-5.34,2.84,27,"1953-11-01 1979-11-01",83.2,5.3,27,"1953-11-01 1979-11-01",2.95,3.99,30,"1950-11-01 1979-11-01",31.9,3.65,27,"1953-11-01 1979-11-01",-12.64,3.43,27,"1953-11-01 1979-11-01",49.21,8.19,27,"1953-11-01 1979-11-01",-8.84,3.61,30,"1950-11-01 1979-11-01",2.28,0.9,27,"1953-11-01 1979-11-01",12.92,9.57,30,"1950-11-01 1979-11-01",0.35,0.7,30,"1950-11-01 1979-11-01",16.34,13.21,30,"1950-11-01 1979-11-01",2.7,3.18,25,"1955-11-01 1979-11-01",,,,
1980-10-01,0.42,1.23,27,"1953-10-01 1979-10-01",81.5,3.71,27,"1953-10-01 1979-10-01",12.11,2.82,30,"1950-10-01 1979-10-01",33.84,2.98,27,"1953-10-01 1979-10-01",-5.99,1.28,27,"1953-10-01 1979-10-01",38.29,6.12,27,"1953-10-01 1979-10-01",-1.36,1.77,30,"1950-10-01 1979-10-01",2.31,0.92,27,"1953-10-01 1979-10-01",17.73,14.19,30,"1950-10-01 1979-10-01",5.97,4.6,30,"1950-10-01 1979-10-01",13.63,13.47,30,"1950-10-01 1979-10-01",0.7,1.1,25,"1955-10-01 1979-10-01",,,,
1980-09-01,5.59,1.58,27,"1953-09-01 1979-09-01",85.5,4.2,27,"1953-09-01 1979-09-01",17.39,2.92,30,"1950-09-01 1979-09-01",31.82,3.45,27,"1953-09-01 1979-09-01",0,1.65,27,"1953-09-01 1979-09-01",40.65,7.53,27,"1953-09-01 1979-09-01",3.76,1.56,30,"1950-09-01 1979-09-01",2.42,1.06,27,"1953-09-01 1979-09-01",37.36,21.88,30,"1950-09-01 1979-09-01",32.16,19.21,30,"1950-09-01 1979-09-01",6.06,10.2,30,"1950-09-01 1979-09-01",0.1,0.26,25,"1955-09-01 1979-09-01",,,,
1980-08-01,10.23,1.37,27,"1953-08-01 1979-08-01",86.47,4.06,27,"1953-08-01 1979-08-01",22.14,2.43,30,"1950-08-01 1979-08-01",30.25,2.77,27,"1953-08-01 1979-08-01",4.41,1.43,27,"1953-08-01 1979-08-01",39.08,6.88,27,"1953-08-01 1979-08-01",8.35,1.13,30,"1950-08-01 1979-08-01",1.9,1.08,27,"1953-08-01 1979-08-01",57,48.83,30,"1950-08-01 1979-08-01",57,48.83,30,"1950-08-01 1979-08-01",0,0,30,"1950-08-01 1979-08-01",0,0,25,"1955-08-01 1979-08-01",,,,
1980-07-01,11.01,1.29,27,"1953-07-01 1979-07-01",85.3,4.12,27,"1953-07-01 1979-07-01",23.26,1.36,30,"1950-07-01 1979-07-01",31.42,2.7,27,"1953-07-01 1979-07-01",4.88,1.48,27,"1953-07-01 1979-07-01",37.95,4.98,27,"1953-07-01 1979-07-01",9.39,0.91,30,"1950-07-01 1979-07-01",1.93,1.03,27,"1953-07-01 1979-07-01",68.27,33.03,30,"1950-07-01 1979-07-01",68.27,33.03,30,"1950-07-01 1979-07-01",0,0,30,"1950-07-01 1979-07-01",0,0,25,"1955-07-01 1979-07-01",,,,
1980-06-01,7.94,1.1,27,"1953-06-01 1979-06-01",83.2,5.11,27,"1953-06-01 1979-06-01",19.92,2.08,30,"1950-06-01 1979-06-01",34.02,2.57,27,"1953-06-01 1979-06-01",1.83,1.19,27,"1953-06-01 1979-06-01",38.02,6.03,27,"1953-06-01 1979-06-01",6.91,1.05,30,"1950-06-01 1979-06-01",2.77,1.26,27,"1953-06-01 1979-06-01",87.61,45.16,30,"1950-06-01 1979-06-01",85.77,44.37,30,"1950-06-01 1979-06-01",1.87,8.41,30,"1950-06-01 1979-06-01",0,0,25,"1955-06-01 1979-06-01",,,,
1980-05-01,3.38,1.09,27,"1953-05-01 1979-05-01",81.87,4.7,27,"1953-05-01 1979-05-01",15.91,1.94,30,"1950-05-01 1979-05-01",34.71,2.62,27,"1953-05-01 1979-05-01",-2.74,1.29,27,"1953-05-01 1979-05-01",36.78,5.32,27,"1953-05-01 1979-05-01",2.72,1.12,30,"1950-05-01 1979-05-01",3.42,1.37,27,"1953-05-01 1979-05-01",46.3,19.81,30,"1950-05-01 1979-05-01",38.51,20.64,30,"1950-05-01 1979-05-01",8.69,9.24,30,"1950-05-01 1979-05-01",0.2,0.35,25,"1955-05-01 1979-05-01",,,,
1980-04-01,-1.23,1.52,27,"1953-04-01 1979-04-01",84.75,5.26,27,"1953-04-01 1979-04-01",9.18,3.17,30,"1950-04-01 1979-04-01",34.74,3.26,27,"1953-04-01 1979-04-01",-7.67,2.07,27,"1953-04-01 1979-04-01",42.04,9.21,27,"1953-04-01 1979-04-01",-3.04,1.88,30,"1950-04-01 1979-04-01",3.28,1.1,27,"1953-04-01 1979-04-01",32.72,18.92,30,"1950-04-01 1979-04-01",10.39,14.4,30,"1950-04-01 1979-04-01",25.87,14.86,30,"1950-04-01 1979-04-01",1.2,1.18,25,"1955-04-01 1979-04-01",,,,
1980-03-01,-5.37,2.01,27,"1953-03-01 1979-03-01",86.81,3.96,27,"1953-03-01 1979-03-01",1.57,3.41,30,"1950-03-01 1979-03-01",33.03,2.88,27,"1953-03-01 1979-03-01",-12.66,2.42,27,"1953-03-01 1979-03-01",50.66,7.95,27,"1953-03-01 1979-03-01",-9.69,3.03,30,"1950-03-01 1979-03-01",2.8,1,27,"1953-03-01 1979-03-01",17.09,9.7,30,"1950-03-01 1979-03-01",0.19,0.32,30,"1950-03-01 1979-03-01",20.39,9.93,30,"1950-03-01 1979-03-01",4.2,3.91,25,"1955-03-01 1979-03-01",,,,
1980-02-01,-8.06,3.57,27,"1953-02-01 1979-02-01",84.25,4.63,27,"1953-02-01 1979-02-01",-1.48,4.3,30,"1950-02-01 1979-02-01",33.06,5.5,27,"1953-02-01 1979-02-01",-16.24,4.11,27,"1953-02-01 1979-02-01",54.31,8.13,27,"1953-02-01 1979-02-01",-12.98,4.22,30,"1950-02-01 1979-02-01",2.6,1.18,27,"1953-02-01 1979-02-01",15.74,10.11,30,"1950-02-01 1979-02-01",0.27,0.97,30,"1950-02-01 1979-02-01",18.92,10.66,30,"1950-02-01 1979-02-01",7.4,6.05,25,"1955-02-01 1979-02-01",,,,
1980-01-01,-11.81,4.25,27,"1953-01-01 1979-01-01",82.35,5.65,27,"1953-01-01 1979-01-01",-6.39,5.6,30,"1950-01-01 1979-01-01",33.18,4.61,27,"1953-01-01 1979-01-01",-20.73,4.58,27,"1953-01-01 1979-01-01",54.77,6.79,27,"1953-01-01 1979-01-01",-17.91,5.05,30,"1950-01-01 1979-01-01",2.59,0.95,27,"1953-01-01 1979-01-01",16.38,9.71,30,"1950-01-01 1979-01-01",0.2,0.53,30,"1950-01-01 1979-01-01",20.78,11.07,30,"1950-01-01 1979-01-01",7.7,5.38,25,"1955-01-01 1979-01-01",,,,
1979-12-01,-8.71,3.62,26,"1953-12-01 1978-12-01",83.11,3.79,26,"1953-12-01 1978-12-01",-2.06,4.55,30,"1949-12-01 1978-12-01",34.02,4.32,26,"1953-12-01 1978-12-01",-17.26,4.01,26,"1953-12-01 1978-12-01",52.85,5.27,26,"1953-12-01 1978-12-01",-13.94,4.42,30,"1949-12-01 1978-12-01",2.58,1.34,26,"1953-12-01 1978-12-01",16.42,12.03,30,"1949-12-01 1978-12-01",0.04,0.23,30,"1949-12-01 1978-12-01",20.66,13.96,30,"1949-12-01 1978-12-01",5.6,4.08,24,"1955-12-01 1978-12-01",,,,
1979-11-01,-5.32,2.89,26,"1953-11-01 1978-11-01",83.42,5.29,26,"1953-11-01 1978-11-01",3.15,4.27,30,"1949-11-01 1978-11-01",32.1,3.56,26,"1953-11-01 1978-11-01",-12.64,3.5,26,"1953-11-01 1978-11-01",49.59,8.11,26,"1953-11-01 1978-11-01",-8.67,3.79,30,"1949-11-01 1978-11-01",2.3,0.91,26,"1953-11-01 1978-11-01",12.78,9.73,30,"1949-11-01 1978-11-01",0.35,0.7,30,"1949-11-01 1978-11-01",16.04,13.48,30,"1949-11-01 1978-11-01",2.8,3.23,24,"1955-11-01 1978-11-01",,,,
1979-10-01,0.36,1.22,26,"1953-10-01 1978-10-01",81.44,3.76,26,"1953-10-01 1978-10-01",11.97,2.87,30,"1949-10-01 1978-10-01",34.02,2.89,26,"1953-10-01 1978-10-01",-6.06,1.26,26,"1953-10-01 1978-10-01",38.22,6.23,26,"1953-10-01 1978-10-01",-1.44,1.76,30,"1949-10-01 1978-10-01",2.34,0.92,26,"1953-10-01 1978-10-01",18.21,14.49,30,"1949-10-01 1978-10-01",6.03,4.64,30,"1949-10-01 1978-10-01",14.01,13.6,30,"1949-10-01 1978-10-01",0.6,1.13,24,"1955-10-01 1978-10-01",,,,
1979-09-01,5.56,1.6,26,"1953-09-01 1978-09-01",85.75,4.07,26,"1953-09-01 1978-09-01",17.35,2.88,30,"1949-09-01 1978-09-01",31.84,3.51,26,"1953-09-01 1978-09-01",-0.04,1.67,26,"1953-09-01 1978-09-01",40.96,7.5,26,"1953-09-01 1978-09-01",3.72,1.52,30,"1949-09-01 1978-09-01",2.46,1.06,26,"1953-09-01 1978-09-01",37.22,22.01,30,"1949-09-01 1978-09-01",31.81,19.52,30,"1949-09-01 1978-09-01",6.27,10.14,30,"1949-09-01 1978-09-01",0.1,0.27,24,"1955-09-01 1978-09-01",,,,
1979-08-01,10.21,1.4,26,"1953-08-01 1978-08-01",86.41,4.13,26,"1953-08-01 1978-08-01",22.2,2.48,30,"1949-08-01 1978-08-01",30.26,2.82,26,"1953-08-01 1978-08-01",4.36,1.43,26,"1953-08-01 1978-08-01",39.03,7.01,26,"1953-08-01 1978-08-01",8.34,1.13,30,"1949-08-01 1978-08-01",1.92,1.1,26,"1953-08-01 1978-08-01",56.6,49.11,30,"1949-08-01 1978-08-01",56.6,49.11,30,"1949-08-01 1978-08-01",0,0,30,"1949-08-01 1978-08-01",0,0,24,"1955-08-01 1978-08-01",,,,
1979-07-01,11.07,1.27,26,"1953-07-01 1978-07-01",85.69,3.66,26,"1953-07-01 1978-07-01",23.18,1.32,30,"1949-07-01 1978-07-01",31.46,2.75,26,"1953-07-01 1978-07-01",4.95,1.46,26,"1953-07-01 1978-07-01",38.21,4.9,26,"1953-07-01 1978-07-01",9.4,0.91,30,"1949-07-01 1978-07-01",1.94,1.04,26,"1953-07-01 1978-07-01",67.69,33.56,30,"1949-07-01 1978-07-01",67.69,33.56,30,"1949-07-01 1978-07-01",0,0,30,"1949-07-01 1978-07-01",0,0,24,"1955-07-01 1978-07-01",,,,
1979-06-01,8.02,1.06,26,"1953-06-01 1978-06-01",83.62,4.72,26,"1953-06-01 1978-06-01",19.9,2.08,30,"1949-06-01 1978-06-01",33.98,2.61,26,"1953-06-01 1978-06-01",1.9,1.15,26,"1953-06-01 1978-06-01",38.29,5.98,26,"1953-06-01 1978-06-01",6.92,1.05,30,"1949-06-01 1978-06-01",2.81,1.27,26,"1953-06-01 1978-06-01",87.65,45.12,30,"1949-06-01 1978-06-01",85.82,44.33,30,"1949-06-01 1978-06-01",1.87,8.41,30,"1949-06-01 1978-06-01",0,0,24,"1955-06-01 1978-06-01",,,,
1979-05-01,3.45,1.07,26,"1953-05-01 1978-05-01",81.96,4.77,26,"1953-05-01 1978-05-01",16.07,1.94,30,"1949-05-01 1978-05-01",34.82,2.6,26,"1953-05-01 1978-05-01",-2.7,1.3,26,"1953-05-01 1978-05-01",36.69,5.4,26,"1953-05-01 1978-05-01",2.83,1.13,30,"1949-05-01 1978-05-01",3.42,1.39,26,"1953-05-01 1978-05-01",45.41,20.59,30,"1949-05-01 1978-05-01",38.18,20.98,30,"1949-05-01 1978-05-01",8.12,9.08,30,"1949-05-01 1978-05-01",0.2,0.36,24,"1955-05-01 1978-05-01",,,,
1979-04-01,-1.19,1.53,26,"1953-04-01 1978-04-01",84.71,5.36,26,"1953-04-01 1978-04-01",9.45,3.3,30,"1949-04-01 1978-04-01",34.89,3.24,26,"1953-04-01 1978-04-01",-7.69,2.1,26,"1953-04-01 1978-04-01",41.77,9.27,26,"1953-04-01 1978-04-01",-2.89,1.95,30,"1949-04-01 1978-04-01",3.27,1.12,26,"1953-04-01 1978-04-01",31.54,19.7,30,"1949-04-01 1978-04-01",10.14,14.51,30,"1949-04-01 1978-04-01",24.8,15.43,30,"1949-04-01 1978-04-01",1.2,1.2,24,"1955-04-01 1978-04-01",,,,
