date,max_dew_point_v,max_dew_point_s,max_dew_point_c,max_dew_point_d,max_relative_humidity_v,max_relative_humidity_s,max_relative_humidity_c,max_relative_humidity_d,max_temperature_v,max_temperature_s,max_temperature_c,max_temperature_d,max_wind_speed_v,max_wind_speed_s,max_wind_speed_c,max_wind_speed_d,min_dew_point_v,min_dew_point_s,min_dew_point_c,min_dew_point_d,min_relative_humidity_v,min_relative_humidity_s,min_relative_humidity_c,min_relative_humidity_d,min_temperature_v,min_temperature_s,min_temperature_c,min_temperature_d,min_wind_speed_v,min_wind_speed_s,min_wind_speed_c,min_wind_speed_d,precipitation_v,precipitation_s,precipitation_c,precipitation_d,rain_v,rain_s,rain_c,rain_d,snow_v,snow_s,snow_c,snow_d,snow_on_ground_v,snow_on_ground_s,snow_on_ground_c,snow_on_ground_d,solar_radiation_v,solar_radiation_s,solar_radiation_c,solar_radiation_d
2025-05-05,1.15,3.21,450,"1995-04-28 2024-05-12",79.88,14.33,450,"1995-04-28 2024-05-12",14.16,6.47,450,"1995-04-28 2024-05-12",30.6,9.57,450,"1995-04-28 2024-05-12",-4.76,3.68,450,"1995-04-28 2024-05-12",35.66,18.83,450,"1995-04-28 2024-05-12",1.18,3.61,450,"1995-04-28 2024-05-12",3.54,4.47,450,"1995-04-28 2024-05-12",1.31,3.65,449,"1995-04-28 2024-05-12",0.82,3.03,445,"1995-04-28 2024-05-12",0.53,1.84,445,"1995-04-28 2024-05-12",0.7,2.36,307,"1995-04-28 2024-05-02",,,,
2025-05-04,1.02,3.12,450,"1995-04-27 2024-05-11",80.17,14.12,450,"1995-04-27 2024-05-11",13.9,6.42,450,"1995-04-27 2024-05-11",31.04,9.77,450,"1995-04-27 2024-05-11",-4.92,3.72,450,"1995-04-27 2024-05-11",35.86,19.01,450,"1995-04-27 2024-05-11",1.06,3.51,450,"1995-04-27 2024-05-11",3.58,4.48,450,"1995-04-27 2024-05-11",1.29,3.66,449,"1995-04-27 2024-05-11",0.77,2.98,444,"1995-04-27 2024-05-11",0.57,1.94,444,"1995-04-27 2024-05-11",0.7,2.48,311,"1995-04-27 2024-05-02",,,,
2025-05-03,0.91,3.13,450,"1995-04-26 2024-05-10",80.2,14.29,450,"1995-04-26 2024-05-10",13.71,6.41,450,"1995-04-26 2024-05-10",31.21,9.99,450,"1995-04-26 2024-05-10",-4.98,3.74,450,"1995-04-26 2024-05-10",36.25,19.27,450,"1995-04-26 2024-05-10",0.96,3.55,450,"1995-04-26 2024-05-10",3.66,4.5,450,"1995-04-26 2024-05-10",1.34,3.69,449,"1995-04-26 2024-05-10",0.81,3.04,441,"1995-04-26 2024-05-10",0.61,2.31,442,"1995-04-26 2024-05-10",0.7,2.46,314,"1995-04-26 2024-05-02",,,,
2025-05-02,0.82,3.18,450,"1995-04-25 2024-05-09",79.78,14.61,450,"1995-04-25 2024-05-09",13.63,6.47,450,"1995-04-25 2024-05-09",31.4,9.88,450,"1995-04-25 2024-05-09",-5.11,3.72,450,"1995-04-25 2024-05-09",36.32,19.45,450,"1995-04-25 2024-05-09",0.9,3.54,450,"1995-04-25 2024-05-09",3.6,4.45,450,"1995-04-25 2024-05-09",1.36,3.74,449,"1995-04-25 2024-05-09",0.82,3.16,441,"1995-04-25 2024-05-09",0.62,2.3,443,"1995-04-25 2024-05-09",0.7,2.48,315,"1995-04-25 2024-05-02",,,,
2025-05-01,0.67,3.27,450,"1995-04-24 2024-05-08",79.5,14.72,450,"1995-04-24 2024-05-08",13.63,6.48,450,"1995-04-24 2024-05-08",31.2,9.96,450,"1995-04-24 2024-05-08",-5.28,3.81,450,"1995-04-24 2024-05-08",35.85,19.47,450,"1995-04-24 2024-05-08",0.79,3.56,450,"1995-04-24 2024-05-08",3.62,4.48,450,"1995-04-24 2024-05-08",1.41,3.89,449,"1995-04-24 2024-05-08",0.86,3.25,441,"1995-04-24 2024-05-08",0.63,2.44,443,"1995-04-24 2024-05-08",0.7,2.49,318,"1995-04-24 2024-05-02",,,,
2025-04-30,0.52,3.27,450,"1995-04-23 2024-05-07",79.41,14.62,450,"1995-04-23 2024-05-07",13.55,6.49,450,"1995-04-23 2024-05-07",31.06,10.02,450,"1995-04-23 2024-05-07",-5.48,3.75,450,"1995-04-23 2024-05-07",35.28,18.95,450,"1995-04-23 2024-05-07",0.62,3.52,450,"1995-04-23 2024-05-07",3.53,4.4,450,"1995-04-23 2024-05-07",1.35,3.85,449,"1995-04-23 2024-05-07",0.81,3.21,441,"1995-04-23 2024-05-07",0.61,2.43,443,"1995-04-23 2024-05-07",0.7,2.4,319,"1995-04-23 2024-05-02",,,,
2025-04-29,0.37,3.24,450,"1995-04-22 2024-05-06",79.27,14.69,450,"1995-04-22 2024-05-06",13.53,6.43,450,"1995-04-22 2024-05-06",30.91,9.84,450,"1995-04-22 2024-05-06",-5.65,3.73,450,"1995-04-22 2024-05-06",34.93,18.78,450,"1995-04-22 2024-05-06",0.47,3.47,450,"1995-04-22 2024-05-06",3.44,4.18,450,"1995-04-22 2024-05-06",1.37,3.89,449,"1995-04-22 2024-05-06",0.8,3.21,441,"1995-04-22 2024-05-06",0.65,2.5,443,"1995-04-22 2024-05-06",0.7,2.18,324,"1995-04-22 2024-05-02",,,,
2025-04-28,0.21,3.23,450,"1995-04-21 2024-05-05",78.98,14.74,450,"1995-04-21 2024-05-05",13.51,6.48,450,"1995-04-21 2024-05-05",30.86,9.78,450,"1995-04-21 2024-05-05",-5.79,3.73,450,"1995-04-21 2024-05-05",34.5,18.43,450,"1995-04-21 2024-05-05",0.34,3.48,450,"1995-04-21 2024-05-05",3.46,4.08,450,"1995-04-21 2024-05-05",1.32,3.76,449,"1995-04-21 2024-05-05",0.77,3.07,440,"1995-04-21 2024-05-05",0.62,2.44,442,"1995-04-21 2024-05-05",0.8,2.29,327,"1995-04-21 2024-05-02",,,,
2025-04-27,0.04,3.26,450,"1995-04-20 2024-05-04",78.85,14.8,450,"1995-04-20 2024-05-04",13.38,6.49,450,"1995-04-20 2024-05-04",30.82,9.74,450,"1995-04-20 2024-05-04",-5.96,3.73,450,"1995-04-20 2024-05-04",34.28,18.04,450,"1995-04-20 2024-05-04",0.12,3.55,450,"1995-04-20 2024-05-04",3.42,4.12,450,"1995-04-20 2024-05-04",1.3,3.87,449,"1995-04-20 2024-05-04",0.81,3.33,439,"1995-04-20 2024-05-04",0.58,2.36,441,"1995-04-20 2024-05-04",0.9,2.6,332,"1995-04-20 2024-05-02",,,,
2025-04-26,-0.08,3.33,450,"1995-04-19 2024-05-03",79.27,14.61,450,"1995-04-19 2024-05-03",13.19,6.42,450,"1995-04-19 2024-05-03",30.67,9.64,450,"1995-04-19 2024-05-03",-6.13,3.75,450,"1995-04-19 2024-05-03",34.2,17.57,450,"1995-04-19 2024-05-03",-0.15,3.58,450,"1995-04-19 2024-05-03",3.34,4.19,450,"1995-04-19 2024-05-03",1.33,3.98,449,"1995-04-19 2024-05-03",0.8,3.32,438,"1995-04-19 2024-05-03",0.62,2.6,440,"1995-04-19 2024-05-03",0.9,2.69,338,"1995-04-19 2024-05-02",,,,
2025-04-25,-0.26,3.36,450,"1995-04-18 2024-05-02",79.13,14.56,450,"1995-04-18 2024-05-02",12.97,6.32,450,"1995-04-18 2024-05-02",30.39,9.52,450,"1995-04-18 2024-05-02",-6.37,3.9,450,"1995-04-18 2024-05-02",34,17.32,450,"1995-04-18 2024-05-02",-0.35,3.63,450,"1995-04-18 2024-05-02",3.31,4.28,450,"1995-04-18 2024-05-02",1.21,3.52,449,"1995-04-18 2024-05-02",0.67,2.77,439,"1995-04-18 2024-05-02",0.64,2.67,441,"1995-04-18 2024-05-02",1,2.71,343,"1995-04-18 2024-05-02",,,,
2025-04-24,-0.47,3.35,450,"1995-04-17 2024-05-01",79.02,14.61,450,"1995-04-17 2024-05-01",12.76,6.35,450,"1995-04-17 2024-05-01",30.17,9.39,450,"1995-04-17 2024-05-01",-6.64,3.94,450,"1995-04-17 2024-05-01",33.94,17.57,450,"1995-04-17 2024-05-01",-0.56,3.65,450,"1995-04-17 2024-05-01",3.3,4.3,450,"1995-04-17 2024-05-01",1.14,3.4,449,"1995-04-17 2024-05-01",0.61,2.62,439,"1995-04-17 2024-05-01",0.64,2.67,441,"1995-04-17 2024-05-01",1,2.78,346,"1995-04-17 2024-05-01",,,,
2025-04-23,-0.67,3.38,450,"1995-04-16 2024-04-30",79.02,14.77,450,"1995-04-16 2024-04-30",12.52,6.45,450,"1995-04-16 2024-04-30",30.22,9.39,450,"1995-04-16 2024-04-30",-6.86,3.93,450,"1995-04-16 2024-04-30",34.14,17.9,450,"1995-04-16 2024-04-30",-0.79,3.69,450,"1995-04-16 2024-04-30",3.36,4.33,450,"1995-04-16 2024-04-30",1.1,3.24,449,"1995-04-16 2024-04-30",0.53,2.35,439,"1995-04-16 2024-04-30",0.68,2.73,441,"1995-04-16 2024-04-30",1.1,2.87,350,"1995-04-16 2024-04-30",,,,
2025-04-22,-0.9,3.44,450,"1995-04-15 2024-04-29",79.14,14.71,450,"1995-04-15 2024-04-29",12.21,6.6,450,"1995-04-15 2024-04-29",30.07,9.27,450,"1995-04-15 2024-04-29",-7.05,3.96,450,"1995-04-15 2024-04-29",34.42,18.31,450,"1995-04-15 2024-04-29",-1.01,3.74,450,"1995-04-15 2024-04-29",3.35,4.31,450,"1995-04-15 2024-04-29",1.09,3.24,449,"1995-04-15 2024-04-29",0.5,2.34,440,"1995-04-15 2024-04-29",0.7,2.74,442,"1995-04-15 2024-04-29",1.2,3.04,355,"1995-04-15 2024-04-29",,,,
2025-04-21,-1.04,3.49,450,"1995-04-14 2024-04-28",79.48,14.8,450,"1995-04-14 2024-04-28",11.91,6.7,450,"1995-04-14 2024-04-28",30.12,9.37,450,"1995-04-14 2024-04-28",-7.17,4.03,450,"1995-04-14 2024-04-28",34.92,18.66,450,"1995-04-14 2024-04-28",-1.2,3.76,450,"1995-04-14 2024-04-28",3.38,4.13,450,"1995-04-14 2024-04-28",1.13,3.33,450,"1995-04-14 2024-04-28",0.48,2.32,440,"1995-04-14 2024-04-28",0.79,2.96,442,"1995-04-14 2024-04-28",1.2,3.16,362,"1995-04-14 2024-04-19",,,,
2025-04-20,-1.17,3.57,450,"1995-04-13 2024-04-27",79.75,14.89,450,"1995-04-13 2024-04-27",11.63,6.66,450,"1995-04-13 2024-04-27",30.02,9.26,450,"1995-04-13 2024-04-27",-7.24,4.13,450,"1995-04-13 2024-04-27",35.52,19.03,450,"1995-04-13 2024-04-27",-1.42,3.81,450,"1995-04-13 2024-04-27",3.34,4.02,450,"1995-04-13 2024-04-27",1.16,3.33,450,"1995-04-13 2024-04-27",0.51,2.39,440,"1995-04-13 2024-04-27",0.8,2.99,441,"1995-04-13 2024-04-27",1.2,3.06,367,"1995-04-13 2024-04-19",,,,
2025-04-19,-1.39,3.69,450,"1995-04-12 2024-04-26",79.63,15.03,450,"1995-04-12 2024-04-26",11.31,6.7,450,"1995-04-12 2024-04-26",29.61,8.89,450,"1995-04-12 2024-04-26",-7.4,4.23,450,"1995-04-12 2024-04-26",35.92,19.17,450,"1995-04-12 2024-04-26",-1.67,3.81,450,"1995-04-12 2024-04-26",3.32,4.07,450,"1995-04-12 2024-04-26",1.2,3.52,450,"1995-04-12 2024-04-26",0.52,2.43,441,"1995-04-12 2024-04-26",0.83,3.04,442,"1995-04-12 2024-04-26",1.2,2.96,372,"1995-04-12 2024-04-19",,,,
2025-04-18,-1.52,3.74,450,"1995-04-11 2024-04-25",79.75,14.74,450,"1995-04-11 2024-04-25",11.11,6.68,450,"1995-04-11 2024-04-25",29.59,8.8,450,"1995-04-11 2024-04-25",-7.59,4.3,450,"1995-04-11 2024-04-25",35.78,18.89,450,"1995-04-11 2024-04-25",-1.84,3.81,450,"1995-04-11 2024-04-25",3.26,3.99,450,"1995-04-11 2024-04-25",1.13,3.38,450,"1995-04-11 2024-04-25",0.49,2.35,445,"1995-04-11 2024-04-25",0.75,2.63,445,"1995-04-11 2024-04-25",1.2,2.97,376,"1995-04-11 2024-04-19",,,,
2025-04-17,-1.72,3.79,450,"1995-04-10 2024-04-24",79.76,14.56,450,"1995-04-10 2024-04-24",10.89,6.6,450,"1995-04-10 2024-04-24",29.47,8.88,450,"1995-04-10 2024-04-24",-7.78,4.35,450,"1995-04-10 2024-04-24",35.8,18.94,450,"1995-04-10 2024-04-24",-2,3.8,450,"1995-04-10 2024-04-24",3.3,4.05,450,"1995-04-10 2024-04-24",1.09,3.26,450,"1995-04-10 2024-04-24",0.44,2.07,446,"1995-04-10 2024-04-24",0.79,2.84,445,"1995-04-10 2024-04-24",1.2,2.96,378,"1995-04-10 2024-04-19",,,,
2025-04-16,-1.82,3.75,450,"1995-04-09 2024-04-23",79.85,14.51,450,"1995-04-09 2024-04-23",10.7,6.58,450,"1995-04-09 2024-04-23",29.66,9.08,450,"1995-04-09 2024-04-23",-7.89,4.29,450,"1995-04-09 2024-04-23",36.04,18.83,450,"1995-04-09 2024-04-23",-2.17,3.76,450,"1995-04-09 2024-04-23",3.36,4.11,450,"1995-04-09 2024-04-23",1.06,3.11,450,"1995-04-09 2024-04-23",0.41,1.97,445,"1995-04-09 2024-04-23",0.78,2.72,444,"1995-04-09 2024-04-23",1.2,2.95,381,"1995-04-09 2024-04-19",,,,
2025-04-15,-1.9,3.78,450,"1995-04-08 2024-04-22",79.61,14.75,450,"1995-04-08 2024-04-22",10.55,6.61,450,"1995-04-08 2024-04-22",29.82,9.35,450,"1995-04-08 2024-04-22",-7.98,4.32,450,"1995-04-08 2024-04-22",36.44,19.13,450,"1995-04-08 2024-04-22",-2.25,3.82,450,"1995-04-08 2024-04-22",3.45,4.15,450,"1995-04-08 2024-04-22",1.11,3.17,450,"1995-04-08 2024-04-22",0.42,1.98,443,"1995-04-08 2024-04-22",0.83,2.77,443,"1995-04-08 2024-04-22",1.2,2.94,384,"1995-04-08 2024-04-19",,,,
2025-04-14,-2.04,3.84,450,"1995-04-07 2024-04-21",79.49,14.86,450,"1995-04-07 2024-04-21",10.33,6.68,450,"1995-04-07 2024-04-21",29.52,9.26,450,"1995-04-07 2024-04-21",-8.12,4.32,450,"1995-04-07 2024-04-21",36.77,19.2,450,"1995-04-07 2024-04-21",-2.44,3.86,450,"1995-04-07 2024-04-21",3.47,4.14,450,"1995-04-07 2024-04-21",1.08,3.16,450,"1995-04-07 2024-04-21",0.4,2,443,"1995-04-07 2024-04-21",0.83,2.75,443,"1995-04-07 2024-04-21",1.2,2.93,384,"1995-04-07 2024-04-19",,,,
2025-04-13,-2.21,3.89,450,"1995-04-06 2024-04-20",79.63,15.09,450,"1995-04-06 2024-04-20",9.93,6.56,450,"1995-04-06 2024-04-20",29.38,9.38,450,"1995-04-06 2024-04-20",-8.26,4.34,450,"1995-04-06 2024-04-20",37.37,19.63,450,"1995-04-06 2024-04-20",-2.61,3.88,450,"1995-04-06 2024-04-20",3.47,4.19,450,"1995-04-06 2024-04-20",1.05,3.1,450,"1995-04-06 2024-04-20",0.37,1.9,444,"1995-04-06 2024-04-20",0.83,2.75,443,"1995-04-06 2024-04-20",1.2,2.94,387,"1995-04-06 2024-04-19",,,,
2025-04-12,-2.34,3.88,450,"1995-04-05 2024-04-19",80.03,15.06,450,"1995-04-05 2024-04-19",9.56,6.48,450,"1995-04-05 2024-04-19",29.21,9.38,450,"1995-04-05 2024-04-19",-8.39,4.38,450,"1995-04-05 2024-04-19",37.91,19.92,450,"1995-04-05 2024-04-19",-2.77,3.84,450,"1995-04-05 2024-04-19",3.52,4.1,450,"1995-04-05 2024-04-19",1.02,2.81,450,"1995-04-05 2024-04-19",0.32,1.37,445,"1995-04-05 2024-04-19",0.84,2.72,444,"1995-04-05 2024-04-19",1.3,2.95,388,"1995-04-05 2024-04-19",,,,
2025-04-11,-2.5,3.9,450,"1995-04-04 2024-04-18",80.14,15.14,450,"1995-04-04 2024-04-18",9.2,6.49,450,"1995-04-04 2024-04-18",29.45,9.47,450,"1995-04-04 2024-04-18",-8.55,4.39,450,"1995-04-04 2024-04-18",38.44,20.04,450,"1995-04-04 2024-04-18",-2.96,3.95,450,"1995-04-04 2024-04-18",3.58,4.02,450,"1995-04-04 2024-04-18",0.96,2.71,450,"1995-04-04 2024-04-18",0.3,1.38,446,"1995-04-04 2024-04-18",0.79,2.51,445,"1995-04-04 2024-04-18",1.4,3.2,389,"1995-04-04 2024-04-18",,,,
2025-04-10,-2.69,3.94,450,"1995-04-03 2024-04-17",80.09,15.12,450,"1995-04-03 2024-04-17",8.89,6.62,450,"1995-04-03 2024-04-17",29.4,9.54,450,"1995-04-03 2024-04-17",-8.67,4.34,450,"1995-04-03 2024-04-17",39.12,20.24,450,"1995-04-03 2024-04-17",-3.18,4.11,450,"1995-04-03 2024-04-17",3.61,3.92,450,"1995-04-03 2024-04-17",0.92,2.66,450,"1995-04-03 2024-04-17",0.29,1.38,445,"1995-04-03 2024-04-17",0.75,2.39,444,"1995-04-03 2024-04-17",1.6,3.65,391,"1995-04-03 2024-04-17",,,,
2025-04-09,-2.86,4.09,450,"1995-04-02 2024-04-16",80.45,14.92,450,"1995-04-02 2024-04-16",8.54,6.74,450,"1995-04-02 2024-04-16",29.49,9.57,450,"1995-04-02 2024-04-16",-8.81,4.46,450,"1995-04-02 2024-04-16",39.65,20.49,450,"1995-04-02 2024-04-16",-3.39,4.22,450,"1995-04-02 2024-04-16",3.69,3.96,450,"1995-04-02 2024-04-16",0.99,2.83,450,"1995-04-02 2024-04-16",0.29,1.37,445,"1995-04-02 2024-04-16",0.86,2.66,444,"1995-04-02 2024-04-16",1.7,3.84,393,"1995-04-02 2024-04-16",,,,
2025-04-08,-2.91,4.21,450,"1995-04-01 2024-04-15",80.76,14.67,450,"1995-04-01 2024-04-15",8.28,6.77,450,"1995-04-01 2024-04-15",29.78,9.93,450,"1995-04-01 2024-04-15",-8.93,4.61,450,"1995-04-01 2024-04-15",39.95,20.48,450,"1995-04-01 2024-04-15",-3.5,4.35,450,"1995-04-01 2024-04-15",3.67,3.95,450,"1995-04-01 2024-04-15",0.98,2.78,450,"1995-04-01 2024-04-15",0.29,1.37,445,"1995-04-01 2024-04-15",0.84,2.61,444,"1995-04-01 2024-04-15",1.8,3.95,394,"1995-04-01 2024-04-14",,,,
2025-04-07,-2.98,4.29,450,"1995-03-31 2024-04-14",80.55,14.8,450,"1995-03-31 2024-04-14",8.23,6.86,450,"1995-03-31 2024-04-14",29.94,10.12,450,"1995-03-31 2024-04-14",-9.05,4.69,450,"1995-03-31 2024-04-14",39.96,20.54,450,"1995-03-31 2024-04-14",-3.56,4.49,450,"1995-03-31 2024-04-14",3.73,4,450,"1995-03-31 2024-04-14",0.97,2.77,450,"1995-03-31 2024-04-14",0.29,1.38,443,"1995-03-31 2024-04-14",0.84,2.61,443,"1995-03-31 2024-04-14",1.8,3.96,395,"1995-03-31 2024-04-14",,,,
2025-04-06,-3.05,4.28,450,"1995-03-30 2024-04-13",80.32,14.77,450,"1995-03-30 2024-04-13",8.19,6.99,450,"1995-03-30 2024-04-13",29.77,9.88,450,"1995-03-30 2024-04-13",-9.16,4.64,450,"1995-03-30 2024-04-13",40.02,20.66,450,"1995-03-30 2024-04-13",-3.71,4.59,450,"1995-03-30 2024-04-13",3.69,4.03,450,"1995-03-30 2024-04-13",0.9,2.63,450,"1995-03-30 2024-04-13",0.28,1.36,444,"1995-03-30 2024-04-13",0.81,2.46,444,"1995-03-30 2024-04-13",1.9,3.96,395,"1995-03-30 2024-04-12",,,,
2025-04-05,-3.17,4.22,450,"1995-03-29 2024-04-12",80.4,14.47,450,"1995-03-29 2024-04-12",8.07,7.02,450,"1995-03-29 2024-04-12",29.74,9.99,450,"1995-03-29 2024-04-12",-9.28,4.54,450,"1995-03-29 2024-04-12",39.79,20.26,450,"1995-03-29 2024-04-12",-3.89,4.57,450,"1995-03-29 2024-04-12",3.66,4.05,450,"1995-03-29 2024-04-12",0.82,2.49,450,"1995-03-29 2024-04-12",0.22,1.12,443,"1995-03-29 2024-04-12",0.77,2.39,444,"1995-03-29 2024-04-12",2,4.06,397,"1995-03-29 2024-04-12",,,,
2025-04-04,-3.22,4.18,450,"1995-03-28 2024-04-11",80.59,14.37,450,"1995-03-28 2024-04-11",7.91,6.96,450,"1995-03-28 2024-04-11",29.86,10.17,450,"1995-03-28 2024-04-11",-9.34,4.51,450,"1995-03-28 2024-04-11",39.96,20.18,450,"1995-03-28 2024-04-11",-3.97,4.63,450,"1995-03-28 2024-04-11",3.67,4.02,450,"1995-03-28 2024-04-11",0.75,2.14,450,"1995-03-28 2024-04-11",0.2,1.02,441,"1995-03-28 2024-04-11",0.74,2.26,442,"1995-03-28 2024-04-11",2.2,4.16,399,"1995-03-28 2024-04-11",,,,
2025-04-03,-3.3,4.13,450,"1995-03-27 2024-04-10",80.63,14.37,450,"1995-03-27 2024-04-10",7.7,6.98,450,"1995-03-27 2024-04-10",29.62,10.23,450,"1995-03-27 2024-04-10",-9.43,4.46,450,"1995-03-27 2024-04-10",40.26,20.24,450,"1995-03-27 2024-04-10",-4.07,4.69,450,"1995-03-27 2024-04-10",3.67,4.05,450,"1995-03-27 2024-04-10",0.74,2.15,450,"1995-03-27 2024-04-10",0.19,1.02,440,"1995-03-27 2024-04-10",0.75,2.31,441,"1995-03-27 2024-04-10",2.4,4.26,401,"1995-03-27 2024-04-09",,,,
2025-04-02,-3.38,4.1,450,"1995-03-26 2024-04-09",80.97,14.25,450,"1995-03-26 2024-04-09",7.49,7.04,450,"1995-03-26 2024-04-09",29.65,10.18,450,"1995-03-26 2024-04-09",-9.52,4.4,450,"1995-03-26 2024-04-09",40.45,20.17,450,"1995-03-26 2024-04-09",-4.28,4.73,450,"1995-03-26 2024-04-09",3.57,4.01,450,"1995-03-26 2024-04-09",0.71,2.03,450,"1995-03-26 2024-04-09",0.17,0.99,439,"1995-03-26 2024-04-09",0.73,2.08,440,"1995-03-26 2024-04-09",2.5,4.34,406,"1995-03-26 2024-04-09",,,,
2025-04-01,-3.55,4.07,450,"1995-03-25 2024-04-08",81.2,14.32,450,"1995-03-25 2024-04-08",7.18,7.05,450,"1995-03-25 2024-04-08",29.45,9.99,450,"1995-03-25 2024-04-08",-9.69,4.44,450,"1995-03-25 2024-04-08",40.95,20.46,450,"1995-03-25 2024-04-08",-4.53,4.79,450,"1995-03-25 2024-04-08",3.61,3.94,450,"1995-03-25 2024-04-08",0.66,1.95,450,"1995-03-25 2024-04-08",0.14,0.86,440,"1995-03-25 2024-04-08",0.72,2.07,441,"1995-03-25 2024-04-08",2.7,4.51,409,"1995-03-25 2024-04-08",,,,
2025-03-31,-3.74,4.07,450,"1995-03-24 2024-04-07",81.93,14.04,450,"1995-03-24 2024-04-07",6.67,7.08,450,"1995-03-24 2024-04-07",29.33,9.74,450,"1995-03-24 2024-04-07",-9.85,4.51,450,"1995-03-24 2024-04-07",41.98,20.77,450,"1995-03-24 2024-04-07",-4.85,4.84,450,"1995-03-24 2024-04-07",3.6,3.97,450,"1995-03-24 2024-04-07",0.6,1.82,450,"1995-03-24 2024-04-07",0.11,0.82,442,"1995-03-24 2024-04-07",0.68,2,442,"1995-03-24 2024-04-07",2.9,4.76,414,"1995-03-24 2024-04-07",,,,
2025-03-30,-3.92,4.11,450,"1995-03-23 2024-04-06",82.47,13.67,450,"1995-03-23 2024-04-06",6.24,7.15,450,"1995-03-23 2024-04-06",29.37,9.94,450,"1995-03-23 2024-04-06",-9.99,4.57,450,"1995-03-23 2024-04-06",42.72,21.26,450,"1995-03-23 2024-04-06",-5.07,4.94,450,"1995-03-23 2024-04-06",3.55,4.02,450,"1995-03-23 2024-04-06",0.58,1.76,450,"1995-03-23 2024-04-06",0.08,0.6,442,"1995-03-23 2024-04-06",0.7,2.04,442,"1995-03-23 2024-04-06",3.1,5.08,416,"1995-03-23 2024-04-06",,,,
2025-03-29,-3.98,4.11,450,"1995-03-22 2024-04-05",82.96,13.17,450,"1995-03-22 2024-04-05",6.02,7.21,450,"1995-03-22 2024-04-05",29.19,9.95,450,"1995-03-22 2024-04-05",-10.11,4.59,450,"1995-03-22 2024-04-05",43.17,21.17,450,"1995-03-22 2024-04-05",-5.3,4.92,450,"1995-03-22 2024-04-05",3.53,3.99,450,"1995-03-22 2024-04-05",0.67,2,450,"1995-03-22 2024-04-05",0.07,0.57,442,"1995-03-22 2024-04-05",0.82,2.32,443,"1995-03-22 2024-04-05",3.2,5.16,418,"1995-03-22 2024-04-05",,,,
2025-03-28,-4.1,4.2,450,"1995-03-21 2024-04-04",82.76,13.31,450,"1995-03-21 2024-04-04",5.88,7.26,450,"1995-03-21 2024-04-04",29.36,10.07,450,"1995-03-21 2024-04-04",-10.26,4.63,450,"1995-03-21 2024-04-04",43.44,21.21,450,"1995-03-21 2024-04-04",-5.44,5.01,450,"1995-03-21 2024-04-04",3.52,4.04,450,"1995-03-21 2024-04-04",0.65,1.98,450,"1995-03-21 2024-04-04",0.05,0.4,441,"1995-03-21 2024-04-04",0.83,2.35,442,"1995-03-21 2024-04-04",3.2,5.2,421,"1995-03-21 2024-04-04",,,,
2025-03-27,-4.14,4.27,450,"1995-03-20 2024-04-03",82.58,13.11,450,"1995-03-20 2024-04-03",5.85,7.33,450,"1995-03-20 2024-04-03",29.2,10.14,450,"1995-03-20 2024-04-03",-10.41,4.67,450,"1995-03-20 2024-04-03",43.2,21.39,450,"1995-03-20 2024-04-03",-5.56,5.02,450,"1995-03-20 2024-04-03",3.49,4.05,450,"1995-03-20 2024-04-03",0.65,1.93,450,"1995-03-20 2024-04-03",0.03,0.18,441,"1995-03-20 2024-04-03",0.85,2.42,442,"1995-03-20 2024-04-03",3.2,5.22,423,"1995-03-20 2024-04-03",,,,
2025-03-26,-4.18,4.33,450,"1995-03-19 2024-04-02",82.57,12.98,450,"1995-03-19 2024-04-02",5.82,7.34,450,"1995-03-19 2024-04-02",29.06,10.18,450,"1995-03-19 2024-04-02",-10.51,4.71,450,"1995-03-19 2024-04-02",42.81,21.28,450,"1995-03-19 2024-04-02",-5.59,5.04,450,"1995-03-19 2024-04-02",3.44,4.04,450,"1995-03-19 2024-04-02",0.66,1.93,450,"1995-03-19 2024-04-02",0.03,0.18,442,"1995-03-19 2024-04-02",0.85,2.4,443,"1995-03-19 2024-04-02",3.1,5.17,424,"1995-03-19 2024-04-01",,,,
2025-03-25,-4.19,4.29,450,"1995-03-18 2024-04-01",82.54,12.99,450,"1995-03-18 2024-04-01",5.78,7.31,450,"1995-03-18 2024-04-01",28.84,9.99,450,"1995-03-18 2024-04-01",-10.52,4.64,450,"1995-03-18 2024-04-01",42.82,20.92,450,"1995-03-18 2024-04-01",-5.7,5.06,450,"1995-03-18 2024-04-01",3.26,3.93,450,"1995-03-18 2024-04-01",0.59,1.68,450,"1995-03-18 2024-04-01",0.04,0.2,441,"1995-03-18 2024-04-01",0.76,2.12,443,"1995-03-18 2024-04-01",3.2,5.36,427,"1995-03-18 2024-04-01",,,,
2025-03-24,-4.28,4.28,450,"1995-03-17 2024-03-31",82.53,13.03,450,"1995-03-17 2024-03-31",5.64,7.32,450,"1995-03-17 2024-03-31",28.59,9.65,450,"1995-03-17 2024-03-31",-10.56,4.59,450,"1995-03-17 2024-03-31",43.06,20.88,450,"1995-03-17 2024-03-31",-5.83,5.07,450,"1995-03-17 2024-03-31",3.2,3.88,450,"1995-03-17 2024-03-31",0.58,1.7,450,"1995-03-17 2024-03-31",0.03,0.17,441,"1995-03-17 2024-03-31",0.77,2.18,443,"1995-03-17 2024-03-31",3.2,5.5,430,"1995-03-17 2024-03-31",,,,
